"TFC","TS","TFCD","TCDR","TET","TW","TI","TPL","TPLA","TOS","THW","TDAQ","TPOW","TCORR","TLOG","TEQS","TEQC","TCLK","TFSM","TANN","TDLIB","TDLIBXLD","TIL(0)"
0,0,0,0.000000,0.000000,0.176600,0.160900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000600,0.000000,0.000000,
0,1,0,0.000000,15.714900,0.036000,0.024500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,2,0,0.000000,1012.597800,0.033700,0.023600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000100,0.000000,0.000000,
0,3,0,0.000000,2015.160500,0.035900,0.025300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000100,0.000000,0.000000,
0,4,0,0.000000,3014.859200,0.035800,0.024700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000100,0.000000,0.000000,
0,5,0,0.000000,4016.674900,0.163600,0.152600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000100,0.000000,0.000000,
0,6,0,0.000000,5021.162900,0.078000,0.066300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000100,0.000000,0.000000,
0,7,0,0.000000,6026.061900,0.051300,0.037000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000100,0.000000,0.000000,
0,8,0,0.000000,7026.010600,0.080500,0.067600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000100,0.000000,0.000000,
0,9,0,0.000000,8025.134400,0.038200,0.027100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000100,0.000000,0.000000,
0,10,0,0.999959,9023.178200,0.040600,0.029600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020500,0.000000,0.000000,0.006700,0.000000,0.000000,0.000100,0.000000,0.000000,
0,11,0,0.999959,10023.447000,0.053400,0.039500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020700,0.000000,0.000000,0.006700,0.000000,0.000000,0.000100,0.000000,0.000000,
0,12,0,0.999959,11026.603700,0.107200,0.096000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020700,0.000000,0.000000,0.006700,0.000000,0.000000,0.000100,0.000000,0.000000,
0,13,0,0.999959,12026.211900,0.076900,0.065200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021100,0.000000,0.000000,0.006700,0.000000,0.000000,0.000100,0.000000,0.000000,
0,14,0,0.999959,13030.148300,0.096800,0.082700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021500,0.000000,0.000000,0.006700,0.000000,0.000000,0.000100,0.000000,0.000000,
0,15,0,0.999959,14031.355500,0.062600,0.049200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020600,0.000000,0.000000,0.006700,0.000000,0.000000,0.000100,0.000000,0.000000,
0,16,0,0.999959,15033.562900,0.050200,0.039300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020300,0.000000,0.000000,0.006700,0.000000,0.000000,0.000100,0.000000,0.000000,
0,17,0,0.999959,16038.253000,0.047800,0.037200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021800,0.000000,0.000000,0.006700,0.000000,0.000000,0.000000,0.000000,0.000000,
0,18,0,0.999959,17038.328600,0.117500,0.105800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017800,0.000000,0.000000,0.006700,0.000000,0.000000,0.000100,0.000000,0.000000,
0,19,0,0.999959,18039.114700,0.060600,0.047600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021600,0.000000,0.000000,0.006700,0.000000,0.000000,0.000100,0.000000,0.000000,
0,20,0,1.000024,19041.784200,0.052100,0.038800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019900,0.000000,0.000000,0.007000,0.000000,0.000000,0.000100,0.000000,0.000000,
0,21,0,1.000024,20040.904600,0.081300,0.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021600,0.000000,0.000000,0.007000,0.000000,0.000000,0.000200,0.000000,0.000000,
0,22,0,1.000024,21042.496900,0.030500,0.021800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020300,0.000000,0.000000,0.007000,0.000000,0.000000,0.000100,0.000000,0.000000,
0,23,0,1.000024,22040.608700,0.038500,0.027300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017900,0.000000,0.000000,0.007000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,24,0,1.000024,23038.049300,0.044000,0.031700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021400,0.000000,0.000000,0.007000,0.000000,0.000000,0.000100,0.000000,0.000000,
0,25,0,1.000024,24043.153600,0.042600,0.031700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021400,0.000000,0.000000,0.007000,0.000000,0.000000,0.000100,0.000000,0.000000,
0,26,0,1.000024,25047.370500,0.034600,0.024700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020800,0.000000,0.000000,0.007000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,27,0,1.000024,26048.520900,0.041800,0.030800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017500,0.000000,0.000000,0.007000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,28,0,1.000024,27050.962100,0.059500,0.046400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020700,0.000000,0.000000,0.007000,0.000000,0.000000,0.000100,0.000000,0.000000,
0,29,0,1.000024,28053.854500,0.040500,0.028700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020100,0.000000,0.000000,0.007000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,30,0,0.999800,29056.071600,0.040000,0.028500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020500,0.000000,0.000000,0.006900,0.000000,0.000000,0.000100,0.000000,0.000000,
0,31,0,0.999800,30058.746900,0.038600,0.027300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020800,0.000000,0.000000,0.006900,0.000000,0.000000,0.000000,0.000000,0.000000,
0,32,0,0.999800,31057.599800,0.039000,0.028000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.000000,0.006900,0.000000,0.000000,0.000100,0.000000,0.000000,
0,33,0,0.999800,32060.638700,0.036500,0.026100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021300,0.000000,0.000000,0.006900,0.000000,0.000000,0.000100,0.000000,0.000000,
0,34,0,0.999800,33062.785100,0.047100,0.034500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019600,0.000000,0.000000,0.006900,0.000000,0.000000,0.000100,0.000000,0.000000,
0,35,0,0.999800,34068.223500,0.060000,0.047000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020800,0.000000,0.000000,0.006900,0.000000,0.000000,0.000100,0.000000,0.000000,
0,36,0,0.999800,35073.029800,0.041300,0.030600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021200,0.000000,0.000000,0.006900,0.000000,0.000000,0.000000,0.000000,0.000000,
0,37,0,0.999800,36074.873100,0.038500,0.028000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020400,0.000000,0.000000,0.006900,0.000000,0.000000,0.000100,0.000000,0.000000,
0,38,0,0.999800,37074.635500,0.038800,0.028100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021100,0.000000,0.000000,0.006900,0.000000,0.000000,0.000100,0.000000,0.000000,
0,39,0,0.999800,38074.313100,0.036300,0.025600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020900,0.000000,0.000000,0.006900,0.000000,0.000000,0.000000,0.000000,0.000000,
0,40,0,1.000246,39078.772200,0.040200,0.029200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020500,0.000000,0.000000,0.101300,0.000000,0.000000,0.000100,0.000000,0.000000,
0,41,0,1.000246,40079.504800,0.037700,0.026800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019700,0.000000,0.000000,0.101300,0.000000,0.000000,0.000100,0.000000,0.000000,
0,42,0,1.000246,41081.617300,0.036600,0.025100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021700,0.000000,0.000000,0.101300,0.000000,0.000000,0.000100,0.000000,0.000000,
0,43,0,1.000246,42087.711300,0.031400,0.021300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020400,0.000000,0.000000,0.101300,0.000000,0.000000,0.000100,0.000000,0.000000,
0,44,0,1.000246,43094.292300,0.034300,0.022700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020200,0.000000,0.000000,0.101300,0.000000,0.000000,0.000000,0.000000,0.000000,
0,45,0,1.000246,44095.642200,0.033300,0.022300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021400,0.000000,0.000000,0.101300,0.000000,0.000000,0.000100,0.000000,0.000000,
0,46,0,1.000246,45096.464600,0.037600,0.026800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021900,0.000000,0.000000,0.101300,0.000000,0.000000,0.000100,0.000000,0.000000,
0,47,0,1.000246,46098.789400,0.037100,0.026500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021400,0.000000,0.000000,0.101300,0.000000,0.000000,0.000000,0.000000,0.000000,
0,48,0,1.000246,47100.198200,0.037100,0.026400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020800,0.000000,0.000000,0.101300,0.000000,0.000000,0.000100,0.000000,0.000000,
0,49,0,1.000246,48099.434600,0.054800,0.044000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020800,0.000000,0.000000,0.101300,0.000000,0.000000,0.000100,0.000000,0.000000,
0,50,0,0.999900,49106.199300,0.043100,0.031900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019600,0.000000,0.000000,0.006800,0.000000,0.000000,0.000100,0.000000,0.000000,
0,51,0,0.999900,50105.366500,1.501600,1.490700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020900,0.000000,0.000000,0.006800,0.000000,0.000000,0.000100,0.000000,0.000000,
0,52,0,0.999900,51105.954600,0.068100,0.052300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021600,0.000000,0.000000,0.006800,0.000000,0.000000,0.000100,0.000000,0.000000,
0,53,0,0.999900,52103.988800,0.049400,0.037200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020300,0.000000,0.000000,0.006800,0.000000,0.000000,0.000100,0.000000,0.000000,
0,54,0,0.999900,53106.024200,0.036900,0.026100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021000,0.000000,0.000000,0.006800,0.000000,0.000000,0.000100,0.000000,0.000000,
0,55,0,0.999900,54110.028300,0.043900,0.031200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020100,0.000000,0.000000,0.006800,0.000000,0.000000,0.000100,0.000000,0.000000,
0,56,0,0.999900,55112.172100,0.033500,0.023300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020500,0.000000,0.000000,0.006800,0.000000,0.000000,0.000100,0.000000,0.000000,
0,57,0,0.999900,56117.646500,0.036600,0.025800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021700,0.000000,0.000000,0.006800,0.000000,0.000000,0.000100,0.000000,0.000000,
0,58,0,0.999900,57115.404100,3.684900,3.674000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020500,0.000000,0.000000,0.006800,0.000000,0.000000,0.000100,0.000000,0.000000,
0,59,0,0.999900,58120.195600,0.042800,0.030700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021900,0.000000,0.000000,0.006800,0.000000,0.000000,0.000000,0.000000,0.000000,
0,60,0,1.000100,59113.331300,0.049600,0.036200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020700,0.000000,0.000000,0.006800,0.000000,0.000000,0.000100,0.000000,0.000000,
0,61,0,1.000100,60112.756100,0.037000,0.026200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021000,0.000000,0.000000,0.006800,0.000000,0.000000,0.000100,0.000000,0.000000,
0,62,0,1.000100,61110.754200,0.046900,0.033200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021500,0.000000,0.000000,0.006800,0.000000,0.000000,0.000100,0.000000,0.000000,
0,63,0,1.000100,62111.846400,0.037400,0.026400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020400,0.000000,0.000000,0.006800,0.000000,0.000000,0.000100,0.000000,0.000000,
0,64,0,1.000100,63110.243000,0.036700,0.025800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021300,0.000000,0.000000,0.006800,0.000000,0.000000,0.000100,0.000000,0.000000,
0,65,0,1.000100,64115.035500,0.038800,0.027400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021200,0.000000,0.000000,0.006800,0.000000,0.000000,0.000100,0.000000,0.000000,
0,66,0,1.000100,65115.518300,0.036500,0.026900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020300,0.000000,0.000000,0.006800,0.000000,0.000000,0.000100,0.000000,0.000000,
0,67,0,1.000100,66122.406300,0.072800,0.060400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017400,0.000000,0.000000,0.006800,0.000000,0.000000,0.000100,0.000000,0.000000,
0,68,0,1.000100,67128.516200,0.050000,0.037900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019500,0.000000,0.000000,0.006800,0.000000,0.000000,0.000100,0.000000,0.000000,
0,69,0,1.000100,68131.027100,0.057800,0.044400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020400,0.000000,0.000000,0.006800,0.000000,0.000000,0.000100,0.000000,0.000000,
0,70,0,0.999800,69136.165000,0.040000,0.029300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021700,0.000000,0.000000,0.007100,0.000000,0.000000,0.000100,0.000000,0.000000,
0,71,0,0.999800,70139.788000,0.060900,0.047900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021500,0.000000,0.000000,0.007100,0.000000,0.000000,0.000100,0.000000,0.000000,
0,72,0,0.999800,71145.622900,0.063100,0.048300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019900,0.000000,0.000000,0.007100,0.000000,0.000000,0.000000,0.000000,0.000000,
0,73,0,0.999800,72147.240300,0.038800,0.028200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020200,0.000000,0.000000,0.007100,0.000000,0.000000,0.000100,0.000000,0.000000,
0,74,0,0.999800,73148.098100,0.038900,0.027900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021600,0.000000,0.000000,0.007100,0.000000,0.000000,0.000100,0.000000,0.000000,
0,75,0,0.999800,74154.475400,0.308000,0.296500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023100,0.000000,0.000000,0.007100,0.000000,0.000000,0.000200,0.000000,0.000000,
0,76,0,0.999800,75160.154400,0.200900,0.190000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021600,0.000000,0.000000,0.007100,0.000000,0.000000,0.000200,0.000000,0.000000,
0,77,0,0.999800,76162.768400,0.202300,0.191100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021400,0.000000,0.000000,0.007100,0.000000,0.000000,0.000200,0.000000,0.000000,
0,78,0,0.999800,77169.766600,0.202800,0.191500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021100,0.000000,0.000000,0.007100,0.000000,0.000000,0.000200,0.000000,0.000000,
0,79,0,0.999800,78173.987600,0.222300,0.211100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.000000,0.007100,0.000000,0.000000,0.000100,0.000000,0.000000,
0,80,0,1.000536,79174.805600,0.036300,0.025300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021200,0.000000,0.000000,0.007200,0.000000,0.000000,0.000100,0.000000,0.000000,
0,81,0,1.000536,80173.019600,0.280200,0.268600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019500,0.000000,0.000000,0.007200,0.000000,0.000000,0.000100,0.000000,0.000000,
0,82,0,1.000536,81175.197500,0.038400,0.027500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021000,0.000000,0.000000,0.007200,0.000000,0.000000,0.000000,0.000000,0.000000,
0,83,0,1.000536,82174.946200,0.037000,0.026000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022000,0.000000,0.000000,0.007200,0.000000,0.000000,0.000000,0.000000,0.000000,
0,84,0,1.000536,83175.199900,0.059600,0.046800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021400,0.000000,0.000000,0.007200,0.000000,0.000000,0.000000,0.000000,0.000000,
0,85,0,1.000536,84179.392200,0.159700,0.148600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020800,0.000000,0.000000,0.007200,0.000000,0.000000,0.000100,0.000000,0.000000,
0,86,0,1.000536,85182.557500,0.045900,0.033100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.000000,0.007200,0.000000,0.000000,0.000100,0.000000,0.000000,
0,87,0,1.000536,86184.070200,0.044200,0.032900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.000000,0.007200,0.000000,0.000000,0.000100,0.000000,0.000000,
0,88,0,1.000536,87185.933700,0.042000,0.030900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022000,0.000000,0.000000,0.007200,0.000000,0.000000,0.000100,0.000000,0.000000,
0,89,0,1.000536,88190.369600,0.037300,0.026000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021700,0.000000,0.000000,0.007200,0.000000,0.000000,0.000100,0.000000,0.000000,
0,90,0,0.999500,89197.279000,0.037300,0.026500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021500,0.000000,0.000000,0.007000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,91,0,0.999500,90202.202700,0.058400,0.044600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.000000,0.007000,0.000000,0.000000,0.000100,0.000000,0.000000,
0,92,0,0.999500,91207.757000,0.116200,0.104900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021200,0.000000,0.000000,0.007000,0.000000,0.000000,0.000100,0.000000,0.000000,
0,93,0,0.999500,92212.659200,0.039700,0.029000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021100,0.000000,0.000000,0.007000,0.000000,0.000000,0.000100,0.000000,0.000000,
0,94,0,0.999500,93214.816000,0.051300,0.040400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020400,0.000000,0.000000,0.007000,0.000000,0.000000,0.000100,0.000000,0.000000,
0,95,0,0.999500,94217.706900,0.038700,0.027800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021400,0.000000,0.000000,0.007000,0.000000,0.000000,0.000100,0.000000,0.000000,
0,96,0,0.999500,95221.860200,0.077700,0.066200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021600,0.000000,0.000000,0.007000,0.000000,0.000000,0.000100,0.000000,0.000000,
0,97,0,0.999500,96224.969700,0.082800,0.070900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020600,0.000000,0.000000,0.007000,0.000000,0.000000,0.000100,0.000000,0.000000,
0,98,0,0.999500,97224.975900,0.154700,0.142800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020200,0.000000,0.000000,0.007000,0.000000,0.000000,0.000100,0.000000,0.000000,
0,99,0,0.999500,98227.346000,0.149900,0.140400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021700,0.000000,0.000000,0.007000,0.000000,0.000000,0.000100,0.000000,0.000000,
0,100,0,1.000401,99232.839700,0.169700,0.157500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017700,0.000000,0.000000,0.006800,0.000000,0.000000,0.000100,0.000000,0.000000,
0,101,0,1.000401,100238.294900,0.038700,0.027700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020900,0.000000,0.000000,0.006800,0.000000,0.000000,0.000100,0.000000,0.000000,
0,102,0,1.000401,101243.125200,0.117700,0.105400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019900,0.000000,0.000000,0.006800,0.000000,0.000000,0.000100,0.000000,0.000000,
